"action","record_type","libid","serial_title","nlm_unique_id","holdings_format","begin_volume","end_volume","begin_year","end_year","issns","currently_received","retention_policy","limited_retention_period","limited_retention_type","embargo_period","has_epub_ahead_of_print","has_supplements","ignore_warnings","last_modified"
"","HOLDING","MAUTUF","PharmacoEconomics","NLM_9212404","Electronic","","","","","1170-7690 (Print), 1179-2027 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1998","","","","","","","","","","",""
"","HOLDING","MAUTUF","Pharmacogenetics","NLM_9211735","Electronic","","","","","0960-314X (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1991","1999","","","","","","","","","",""
"","HOLDING","MAUTUF","Pharmacological research","NLM_8907422","Print","","","","","1043-6618 (Print), 1096-1186 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2022-Oct-18"
"","RANGE","","","","","21","48","1989","2003","","","","","","","","","",""
"","HOLDING","MAUTUF","Pharmacological research communications","NLM_0236354","Print","","","","","0031-6989 (Print), 1879-2936 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","20","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Pharmacological reviews","NLM_0421737","Print","","","","","0031-6997 (Print), 1521-0081 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2023-Aug-07"
"","RANGE","","","","","1","58","1949","2006","","","","","","","","","",""
"","HOLDING","MAUTUF","Pharmacology","NLM_0152016","Print","","","","","0031-7012 (Print), 1423-0313 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","84","1968","2009","","","","","","","","","",""
"","HOLDING","MAUTUF","Pharmacology and therapeutics in dentistry","NLM_1252372","Print","","","","","0001-4389 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2023-Aug-02"
"","RANGE","","","","","1","6","1970","1981","","","","","","","","","",""
"","HOLDING","MAUTUF","Pharmacology, biochemistry, and behavior","NLM_0367050","Print","","","","","0091-3057 (Print), 1873-5177 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2022-Oct-21"
"","RANGE","","","","","50","76","1995","2003","","","","","","","","","",""
"","HOLDING","MAUTUF","Pharmacology & toxicology","NLM_8702180","Print","","","","","0901-9928 (Print), 1600-0773 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","60","","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Pharmacotherapy","NLM_8111305","Electronic","","","","","0277-0008 (Print), 1875-9114 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1999","","","","","","","","","","",""
"","HOLDING","MAUTUF","Pharmacotherapy","NLM_8111305","Print","","","","","0277-0008 (Print), 1875-9114 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2020-Mar-24"
"","RANGE","","","","","2","16","1982","1996","","","","","","","","","",""
"","HOLDING","MAUTUF","Phlebology","NLM_9012921","Electronic","","","","","0268-3555 (Print), 1758-1125 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","2003","","","","","","","","","","",""
"","HOLDING","MAUTUF","Photochemistry and photobiology","NLM_0376425","Electronic","","","","","0031-8655 (Print), 1751-1097 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1962","","","","","","","","","","",""
"","HOLDING","MAUTUF","Physical medicine and rehabilitation","NLM_8800867","Print","","","","","0888-7357 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2023-Aug-03"
"","RANGE","","","","","6","10","1992","1996","","","","","","","","","",""
"","RANGE","","","","","11","16","1997","2002","","","","","","","","","",""
"","HOLDING","MAUTUF","Physical medicine and rehabilitation clinics of North America","NLM_9102787","Print","","","","","1047-9651 (Print), 1558-1381 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2023-Aug-03"
"","RANGE","","","","","8","17","1997","2006","","","","","","","","","",""
"","RANGE","","","","","22","22","2011","2011","","","","","","","","","",""
"","HOLDING","MAUTUF","Physical methods in macromolecular chemistry","NLM_0215326","Print","","","","","","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","2","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Physical therapy","NLM_0022623","Print","","","","","0031-9023 (Print), 1538-6724 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2023-Aug-03"
"","RANGE","","","","","44","55","1964","1975","","","","","","","","","",""
"","RANGE","","","","","57","72","1977","1992","","","","","","","","","",""
"","RANGE","","","","","79","86","1999","2006","","","","","","","","","",""
"","HOLDING","MAUTUF","Physician assistant (American Academy of Physician Assistants)","NLM_8403486","Electronic","","","","","8750-7544 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1983","1995","","","","","","","","","",""
"","RANGE","","","","","","","2001","2003","","","","","","","","","",""
"","HOLDING","MAUTUF","Physician assistant. Health practitioner","NLM_8000597","Electronic","","","","","0197-713X (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1980","1982","","","","","","","","","",""
"","HOLDING","MAUTUF","Physician characteristics and distribution in the U.S","NLM_8213854","Print","","","","","0731-0315 (Print)","Yes","Permanently Retained","0","Years","0","No","No","Yes","2018-Oct-12"
"","RANGE","","","","","","","1983","","","","","","","","","","",""
"","HOLDING","MAUTUF","Physicians' desk reference for nonprescription drugs and dietary supplements","NLM_100892899","Print","","","","","1525-3678 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","2003","2003","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Physics in medicine and biology","NLM_0401220","Electronic","","","","","0031-9155 (Print), 1361-6560 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2022-Oct-21"
"","RANGE","","","","","1","","1956","","","","","","","","","","",""
"","HOLDING","MAUTUF","Physics in medicine and biology","NLM_0401220","Print","","","","","0031-9155 (Print), 1361-6560 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2022-Oct-21"
"","RANGE","","","","","1","51","1956","2006","","","","","","","","","",""
"","HOLDING","MAUTUF","Physiological reviews","NLM_0231714","Electronic","","","","","0031-9333 (Print), 1522-1210 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1999","","","","","","","","","","",""
"","HOLDING","MAUTUF","Physiological reviews","NLM_0231714","Print","","","","","0031-9333 (Print), 1522-1210 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2022-Oct-21"
"","RANGE","","","","","78","86","1998","2006","","","","","","","","","",""
"","HOLDING","MAUTUF","The Physiologist","NLM_0401143","Print","","","","","0031-9376 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2021-Aug-09"
"","RANGE","","","","","1","49","1957","2006","","","","","","","","","",""
"","HOLDING","MAUTUF","Physiology & behavior","NLM_0151504","Print","","","","","0031-9384 (Print), 1873-507X (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2022-Oct-21"
"","RANGE","","","","","57","69","1995","2000","","","","","","","","","",""
"","HOLDING","MAUTUF","Phytochemistry","NLM_0151434","Print","","","","","0031-9422 (Print), 1873-3700 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","19","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Plasmid","NLM_7802221","Print","","","","","0147-619X (Print), 1095-9890 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Plastic and reconstructive surgery","NLM_1306050","Electronic","","","","","0032-1052 (Print), 1529-4242 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1963","2008","","","","","","","","","",""
"","HOLDING","MAUTUF","Plastic and reconstructive surgery (1946)","NLM_101243648","Electronic","","","","","1075-1270 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1946","1957","","","","","","","","","",""
"","HOLDING","MAUTUF","Plastic and reconstructive surgery and the transplantation bulletin","NLM_101243645","Electronic","","","","","0096-8501 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1958","1962","","","","","","","","","",""
"","HOLDING","MAUTUF","Plastic surgical nursing : official journal of the American Society of Plastic and Reconstructive Surgical Nurses","NLM_8403490","Electronic","","","","","0741-5206 (Print), 1550-1841 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1984","1999","","","","","","","","","",""
"","HOLDING","MAUTUF","Postgraduate medical journal","NLM_0234135","Electronic","","","","","0032-5473 (Print), 1469-0756 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","","1925","","","","","","","","","","",""
"","HOLDING","MAUTUF","Postgraduate medical journal","NLM_0234135","Print","","","","","0032-5473 (Print), 1469-0756 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","84","86","2008","2010","","","","","","","","","",""
"","HOLDING","MAUTUF","Postgraduate medicine","NLM_0401147","Print","","","","","0032-5481 (Print), 1941-9260 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2023-Aug-03"
"","RANGE","","","","","89","118","1991","2005","","","","","","","","","",""
"","HOLDING","MAUTUF","Postgraduate obstetrics & gynecology","NLM_9881523","Electronic","","","","","0194-3898 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1996","1999","","","","","","","","","",""
"","HOLDING","MAUTUF","Practical dental monographs","NLM_0232533","Print","","","","","","No","Permanently Retained","0","Years","0","No","No","No","2023-Aug-03"
"","RANGE","","","","","","","1958","1961","","","","","","","","","",""
"","RANGE","","","","","","","1963","1966","","","","","","","","","",""
"","HOLDING","MAUTUF","Practical periodontics and aesthetic dentistry : PPAD","NLM_9002247","Print","","","","","1042-2722 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","7","12","1995","2000","","","","","","","","","",""
"","HOLDING","MAUTUF","Practical procedures & aesthetic dentistry : PPAD","NLM_101089932","Print","","","","","1534-6846 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2023-Aug-03"
"","RANGE","","","","","13","21","2001","2008","","","","","","","","","",""
"","HOLDING","MAUTUF","Prenatal diagnosis","NLM_8106540","Print","","","","","0197-3851 (Print), 1097-0223 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2023-Aug-03"
"","RANGE","","","","","7","11","1987","1991","","","","","","","","","",""
"","RANGE","","","","","14","16","1994","1996","","","","","","","","","",""
"","RANGE","","","","","17","23","1997","2003","","","","","","","","","",""
"","HOLDING","MAUTUF","La Presse médicale","NLM_0312556","Print","","","","","0032-7867 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1931","1939","","","","","","","","","",""
"","RANGE","","","","","","","1958","1971","","","","","","","","","",""
"","HOLDING","MAUTUF","Preventive medicine","NLM_0322116","Electronic","","","","","0091-7435 (Print), 1096-0260 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1972","","","","","","","","","","",""
"","HOLDING","MAUTUF","Preventive medicine","NLM_0322116","Print","","","","","0091-7435 (Print), 1096-0260 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2022-Oct-21"
"","RANGE","","","","","24","37","1995","2003","","","","","","","","","",""
"","HOLDING","MAUTUF","Primary care","NLM_0430463","Electronic","","","","","0095-4543 (Print), 1558-299X (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1996","","","","","","","","","","",""
"","HOLDING","MAUTUF","Proceedings : a conference of the American Medical Informatics Association. AMIA Fall Symposium","NLM_9617342","Print","","","","","1091-8280 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1996","1997","","","","","","","","","",""
"","HOLDING","MAUTUF","Proceedings. American Association for Cancer Research. Annual Meeting","NLM_8300211","Print","","","","","0197-016X (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","15","44","1974","2003","","","","","","","","","",""
"","HOLDING","MAUTUF","Proceedings. American Society of Clinical Oncology. Annual Meeting","NLM_8300212","Print","","","","","0736-7589 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","8","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Proceedings. AMIA Symposium","NLM_100883449","Print","","","","","1531-605X (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1998","2002","","","","","","","","","",""
"","HOLDING","MAUTUF","Proceedings, annual meeting of the American Association for Cancer Research","NLM_7804181","Print","","","","","0197-0151 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","12","14","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Proceedings. Biological sciences","NLM_101245157","Electronic","","","","","0962-8452 (Print), 1471-2954 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1990","","","","","","","","","","",""
"","HOLDING","MAUTUF","Proceedings. Biological sciences","NLM_101245157","Print","","","","","0962-8452 (Print), 1471-2954 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2023-Aug-04"
"","RANGE","","","","","279","281","2012","2014","","","","","","","","","",""
"","HOLDING","MAUTUF","Proceedings of the American Association for Cancer Research","NLM_0415753","Print","","","","","0569-2261 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","11","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Proceedings of the Japan Society of the Reticuloendothelial System","NLM_7505872","Print","","","","","0549-5199 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","7","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Proceedings of the National Academy of Sciences of the United States of America","NLM_7505876","Electronic","","","","","0027-8424 (Print), 1091-6490 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1915","","","","","","","","","","",""
"","HOLDING","MAUTUF","The Proceedings of the Nutrition Society","NLM_7505881","Print","","","","","0029-6651 (Print), 1475-2719 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2023-Aug-03"
"","RANGE","","","","","12","65","1953","2006","","","","","","","","","",""
"","RANGE","","","","","66","71","2007","2012","","","","","","","","","",""
"","HOLDING","MAUTUF","Proceedings of the Royal Society of London. Series B, Biological sciences","NLM_7505889","Electronic","","","","","0950-1193 (Print), 2053-9185 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1934","1990","","","","","","","","","",""
"","HOLDING","MAUTUF","Proceedings of the Society for Experimental Biology and Medicine. Society for Experimental Biology and Medicine (New York, N.Y.)","NLM_7505892","Electronic","","","","","0037-9727 (Print), 1525-1373 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1999","2000","","","","","","","","","",""
"","HOLDING","MAUTUF","Proceedings of the Society for Experimental Biology and Medicine. Society for Experimental Biology and Medicine (New York, N.Y.)","NLM_7505892","Print","","","","","0037-9727 (Print), 1525-1373 (Electronic)","No","Permanently Retained","0","Years","0","No","No","Yes","2023-Aug-29"
"","RANGE","","","","","1","13","1903","1916","","","","","","","","","",""
"","RANGE","","","","","26","90","1928","1955","","","","","","","","","",""
"","RANGE","","","","","92","175","1956","1984","","","","","","","","","",""
"","RANGE","","","","","178","225","1985","2000","","","","","","","","","",""
"","HOLDING","MAUTUF","Proceedings of the staff meetings. Mayo Clinic","NLM_0405544","Print","","","","","0092-699X (Print)","No","Permanently Retained","0","Years","0","No","No","No","2023-Jul-24"
"","RANGE","","","","","11","38","1936","1963","","","","","","","","","",""
"","HOLDING","MAUTUF","Proceedings. Symposium on Computer Applications in Medical Care","NLM_8113685","Print","","","","","0195-4210 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","6","19","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Program and abstracts of papers - International Association for Dental Research general meeting","NLM_7502654","Print","","","","","0534-669X (Print)","No","Permanently Retained","0","Years","0","No","No","No","2023-Apr-10"
"","RANGE","","","","","","","1956","1957","","","","","","","","","",""
"","RANGE","","","","","","","1960","1960","","","","","","","","","",""
"","RANGE","","","","","","","1962","1963","","","","","","","","","",""
"","RANGE","","","","","","","1965","1972","","","","","","","","","",""
"","HOLDING","MAUTUF","Progress in allergy","NLM_0376440","Print","","","","","0079-6034 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","2","45","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Progress in bioorganic chemistry","NLM_7608557","Print","","","","","0079-6077 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","2","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Progress in biophysics and biophysical chemistry","NLM_19830340R","Print","","","","","0096-4174 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","12","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Progress in brain research","NLM_0376441","Print","","","","","0079-6123 (Print), 1875-7855 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","126","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Progress in cancer research and therapy","NLM_7704167","Print","","","","","0145-3726 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","2","2","","","","","","","","","","","",""
"","RANGE","","","","","6","6","","","","","","","","","","","",""
"","RANGE","","","","","9","9","","","","","","","","","","","",""
"","RANGE","","","","","12","35","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Progress in cardiology","NLM_0320731","Print","","","","","0097-109X (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","16","1976","1988","","","","","","","","","",""
"","HOLDING","MAUTUF","Progress in cardiovascular diseases","NLM_0376442","Print","","","","","0033-0620 (Print), 1873-1740 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2022-Oct-21"
"","RANGE","","","","","37","48","1995","2006","","","","","","","","","",""
"","HOLDING","MAUTUF","Progress in clinical and biological research","NLM_7605701","Print","","","","","0361-7742 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","397","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Progress in drug research. Fortschritte der Arzneimittelforschung. Progrès des recherches pharmaceutiques","NLM_1304021","Print","","","","","0071-786X (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","12","55","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Progress in experimental tumor research","NLM_0376446","Print","","","","","0079-6263 (Print), 1662-3916 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","2","36","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Progress in growth factor research","NLM_8912757","Print","","","","","0955-2235 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2023-Aug-04"
"","RANGE","","","","","4","6","1992","1995","","","","","","","","","",""
"","HOLDING","MAUTUF","Progress in hematology","NLM_0204655","Print","","","","","0079-6301 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","15","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Progress in hemostasis and thrombosis","NLM_0335011","Print","","","","","0362-6350 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","10","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Progress in liver diseases","NLM_0376447","Print","","","","","1060-913X (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","3","6","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Progress in medical genetics","NLM_0376450","Print","","","","","0079-6441 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","7","1976","1988","","","","","","","","","",""
"","HOLDING","MAUTUF","Progress in medicinal chemistry","NLM_0376452","Print","","","","","0079-6468 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","9","1961","1973","","","","","","","","","",""
"","RANGE","","","","","11","11","1975","1975","","","","","","","","","",""
"","RANGE","","","","","16","36","1979","1985","","","","","","","","","",""
"","HOLDING","MAUTUF","Progress in neurology and psychiatry","NLM_7513448","Print","","","","","0079-6506 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","28","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Progress in neuropathology","NLM_1274613","Print","","","","","0099-9016 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","7","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Progress in neuro-psychopharmacology","NLM_7708294","Print","","","","","0278-5846 (Electronic), 0364-7722 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","5","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Progress in neuro-psychopharmacology & biological psychiatry","NLM_8211617","Print","","","","","0278-5846 (Print), 1878-4216 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","17","17","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Progress in nucleic acid research and molecular biology","NLM_0102753","Print","","","","","0079-6603 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","3","66","1964","2001","","","","","","","","","",""
"","HOLDING","MAUTUF","Progress in pediatric radiology","NLM_0101416","Print","","","","","0079-6646 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","5","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Progress in pediatric surgery","NLM_9814248","Print","","","","","0079-6654 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","7","","","","","","","","","","","",""
"","RANGE","","","","","10","27","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Progress in physical organic chemistry","NLM_0376455","Print","","","","","0079-6662 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","9","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Progress in physiological psychology","NLM_7608185","Print","","","","","0079-6670 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","5","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Progress in psychotherapy","NLM_19840020R","Print","","","","","","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","5","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Progress in research in emphysema and chronic bronchitis","NLM_0226531","Print","","","","","","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","2","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Progress in respiration research","NLM_0226532","Print","","","","","0079-6751 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","3","27","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Progress in retinal and eye research","NLM_9431859","Electronic","","","","","1350-9462 (Print), 1873-1635 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1995","","","","","","","","","","",""
"","HOLDING","MAUTUF","Progress in separation and purification","NLM_0346140","Print","","","","","0079-676X (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","2","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Progress in surgery","NLM_7701488","Print","","","","","0079-6824 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","13","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Progress in the chemistry of fats and other lipids","NLM_7900833","Print","","","","","0079-6832 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","10","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Progress in theoretical biology","NLM_7502658","Print","","","","","0079-6859 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","1","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Prostaglandins","NLM_0320271","Print","","","","","0090-6980 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","54","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Prostaglandins and medicine","NLM_7810330","Electronic","","","","","0161-4630 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1978","1981","","","","","","","","","",""
"","HOLDING","MAUTUF","Prostaglandins, leukotrienes, and essential fatty acids","NLM_8802730","Print","","","","","0952-3278 (Print), 1532-2823 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2022-Oct-21"
"","RANGE","","","","","52","76","1995","2006","","","","","","","","","",""
"","HOLDING","MAUTUF","Prostaglandins, leukotrienes, and medicine","NLM_8206868","Electronic","","","","","0262-1746 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1982","1987","","","","","","","","","",""
"","HOLDING","MAUTUF","Prostaglandins & other lipid mediators","NLM_9808648","Print","","","","","1098-8823 (Print)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","55","","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Proteins","NLM_8700181","Print","","","","","0887-3585 (Print), 1097-0134 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","24","","","","","","","","","","","","",""
"","HOLDING","MAUTUF","The Psychiatric clinics of North America","NLM_7708110","Electronic","","","","","0193-953X (Print), 1558-3147 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1996","","","","","","","","","","",""
"","HOLDING","MAUTUF","The Psychiatric clinics of North America","NLM_7708110","Print","","","","","0193-953X (Print), 1558-3147 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2023-Aug-04"
"","RANGE","","","","","1","1","1978","1978","","","","","","","","","",""
"","RANGE","","","","","2","18","1979","1995","","","","","","","","","",""
"","HOLDING","MAUTUF","Psychiatric genetics","NLM_9106748","Electronic","","","","","0955-8829 (Print), 1473-5873 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1990","1999","","","","","","","","","",""
"","HOLDING","MAUTUF","Psychiatric opinion","NLM_0024025","Print","","","","","0033-2712 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2023-Aug-04"
"","RANGE","","","","","1","17","1964","1980","","","","","","","","","",""
